entry_idx,exit_idx,entry_time,exit_time,dir,entry_price,exit_price,qty,pnl_net,equity_after,exit_reason,holding_bars,rsi_entry,pos_range_entry,vol_ratio_entry,chg_2h_before,ema50_dist,entry_type,timing,coin,week,regime
5738,5744,2026-03-01 18:30:00,2026-03-01 20:00:00,L,0.276941535,0.2713262110999714,7222.824124232576,-41.350505231120316,12160.261492774096,SL,6,44.1862999558712,0.33000000000000224,0.4598694680591721,-1.3898788310762744,-0.7988195472975773,CONTRA,EARLY,ADA,2026-02-23,FLAT
5761,5820,2026-03-02 00:15:00,2026-03-02 15:00:00,L,0.27264089,0.28066886759330195,7336.757153338224,58.087422170089994,12218.348914944187,TP,59,48.36466590137016,0.5625,0.9380112503460576,0.10984987184179396,-0.6572358439295838,FOLLOW,MID,ADA,2026-03-02,BEAR
5888,5895,2026-03-03 08:00:00,2026-03-03 09:45:00,S,0.26855971,0.26463969000000004,7446.016381236039,28.394490841399616,12246.743405785586,SIGNAL_FLIP,7,28.442258641777467,0.07352941176470625,1.506233192470655,-0.9608277900960749,-1.93940164068819,FOLLOW,LATE,ADA,2026-03-02,BEAR
5904,5921,2026-03-03 12:00:00,2026-03-03 16:15:00,L,0.26453967500000003,0.27060030503851995,7561.436672967863,45.017784820508254,12291.761190606094,TP,17,44.22109767951292,0.4124999999999958,1.713383093518813,0.7581501137225111,-1.2981002810232665,FOLLOW,MID,ADA,2026-03-02,BEAR
5964,5969,2026-03-04 03:00:00,2026-03-04 04:15:00,L,0.26393958500000003,0.2593496303914016,7578.62826828344,-35.578722634912744,12256.18246797118,SL,5,53.91793501131006,0.6274509803921539,1.099512732497439,0.8012209080503485,0.0625732584755413,FOLLOW,MID,ADA,2026-03-02,BEAR
5983,5987,2026-03-04 07:45:00,2026-03-04 08:45:00,L,0.263139465,0.27031194384664353,7601.672367920943,53.71180969117587,12309.894277662357,TP,4,60.395682306016276,0.9285714285714286,1.9613011828284503,1.5732924021488737,0.7952558405165397,FOLLOW,LATE,ADA,2026-03-02,BEAR
5994,6015,2026-03-04 10:30:00,2026-03-04 15:45:00,L,0.27084062000000003,0.27996525458135546,7385.5243722304285,66.57661304607946,12376.470890708437,TP,21,61.51755988658116,0.731543624161074,0.704163379669115,1.0849233071455355,1.8242144433084388,FOLLOW,LATE,ADA,2026-03-02,BEAR
6025,6112,2026-03-04 18:15:00,2026-03-05 16:00:00,S,0.27875818,0.2677729463861694,7173.601147776184,78.01956519765712,12454.490455906094,TP,87,60.479107749129376,0.7083333333333351,0.5273970480773127,0.39440659734673034,2.615225945275908,CONTRA,EARLY,ADA,2026-03-02,BEAR
6146,6175,2026-03-06 00:30:00,2026-03-06 07:45:00,S,0.26855971,0.2718158456754977,7446.016381236039,-25.049968627198854,12429.440487278895,SL,29,44.72423804859522,0.2666666666666617,0.6938210315777134,-0.29684601113173503,-0.5903790541332323,FOLLOW,LATE,ADA,2026-03-02,BEAR
6180,6200,2026-03-06 09:00:00,2026-03-06 14:00:00,S,0.26875968,0.26339793682143187,7440.476190476191,39.102021244076255,12468.54250852297,TP,20,37.76637718404552,0.09615384615384656,1.7829137567261226,-0.5214152700186214,-0.878156463636164,FOLLOW,LATE,ADA,2026-03-02,BEAR
6275,6295,2026-03-07 08:45:00,2026-03-07 13:45:00,L,0.25863879,0.257661345,7733.952049497293,-8.358120858468842,12460.184387664502,SIGNAL_FLIP,20,41.48621707195843,0.434782608695648,0.7296114809694103,0.0,-0.4600918676401654,CONTRA,MID,ADA,2026-03-02,BEAR
6328,6330,2026-03-07 22:00:00,2026-03-07 22:30:00,L,0.25533829500000005,0.252848029131392,7833.920877399138,-20.30476406920755,12439.879623595294,SL,2,43.89140840971731,0.3333333333333381,0.5817343458968711,-0.23520188161504363,-0.5687001341287291,CONTRA,EARLY,ADA,2026-03-02,BEAR
21,48,2026-01-01 05:15:00,2026-01-01 12:00:00,L,1.78326745,1.811106198877759,1121.7049915872126,30.420498203009977,10030.42049820301,TP,27,56.92378838953328,0.8214285714285675,0.7533123078798886,0.6193693693693714,0.1478043159563361,FOLLOW,LATE,DOT,2025-12-29,FLAT
63,70,2026-01-01 15:45:00,2026-01-01 17:30:00,L,1.8772815500000002,1.934035769763245,1065.5301012253597,59.66111486339079,10090.0816130664,TP,7,81.05193399398286,0.9029126213592232,0.49661504826857095,2.8804347826086873,4.130195956134837,FOLLOW,LATE,DOT,2025-12-29,FLAT
79,127,2026-01-01 19:45:00,2026-01-02 07:45:00,L,1.9892983500000003,1.9827025500000002,1005.5304172951231,-7.431071070890047,10082.65054199551,SIGNAL_FLIP,48,87.19170457716395,0.9795918367346931,1.06097205172805,3.03654143077714,6.431030189305901,FOLLOW,LATE,DOT,2025-12-29,FLAT
144,161,2026-01-02 12:00:00,2026-01-02 16:15:00,L,1.9882982000000002,2.0176973,1006.0362173038229,28.770524044265382,10111.421066039775,SIGNAL_FLIP,17,45.14861110922937,0.3953488372093028,0.5324324201766086,-0.6012024048096198,0.049702092831999375,CONTRA,MID,DOT,2025-12-29,FLAT
217,242,2026-01-03 06:15:00,2026-01-03 12:30:00,S,2.15667645,2.1233184500000006,927.2137227630968,30.13630136300355,10141.557367402778,SIGNAL_FLIP,25,49.58886155030087,0.33333333333332954,0.5812039270786687,-0.09306654257795755,0.8924958733107641,FOLLOW,MID,DOT,2025-12-29,FLAT
257,325,2026-01-03 16:15:00,2026-01-04 09:15:00,S,2.1316802000000004,2.13131965,938.0863039399625,-0.46158533771074295,10141.095782065067,SIGNAL_FLIP,68,59.96519382809074,0.9310344827586281,0.7342460416826433,0.5174035747883332,0.6119496815104086,CONTRA,EARLY,DOT,2025-12-29,FLAT
364,386,2026-01-04 19:00:00,2026-01-05 00:30:00,L,2.1463219000000002,2.1346797499999997,931.9664492078285,-11.648043178006125,10129.447738887062,SIGNAL_FLIP,22,28.16836151969323,0.09677419354839102,4.490821160623932,-2.210962690004592,-1.3609426179422586,CONTRA,EARLY,DOT,2025-12-29,FLAT
395,404,2026-01-05 02:45:00,2026-01-05 05:00:00,S,2.14467825,2.1363204000000002,932.4009324009324,6.994545706293603,10136.442284593355,SIGNAL_FLIP,9,52.972507125219046,0.5660377358490536,1.9297081015329707,0.4672897196261516,0.22569928123720245,CONTRA,MID,DOT,2026-01-05,BULL
421,445,2026-01-05 09:15:00,2026-01-05 15:15:00,L,2.1143171,2.166859985351762,946.073793755913,48.899384990247526,10185.341669583602,TP,24,40.42880922518685,0.1914893617021343,0.8662449323885064,-1.029480580252684,-0.9845478078069526,CONTRA,EARLY,DOT,2026-01-05,BULL
514,530,2026-01-06 08:30:00,2026-01-06 12:30:00,L,2.1883282000000004,2.23666445,914.0767824497257,43.37408726691018,10228.715756850512,SIGNAL_FLIP,16,42.5483322053265,0.19117647058823367,0.6620105543683771,-2.4498886414254017,-0.6005261322499009,CONTRA,EARLY,DOT,2026-01-05,BULL
549,567,2026-01-06 17:15:00,2026-01-06 21:45:00,S,2.1676748000000003,2.2216075724054862,922.5092250922509,-50.56331077487729,10178.152446075634,SL,18,40.92575105984382,0.27586206896551724,1.2095918301394646,-2.464157706093195,-1.2565366484372626,FOLLOW,LATE,DOT,2026-01-05,BULL
578,632,2026-01-07 00:30:00,2026-01-07 14:00:00,S,2.2176673,2.150312653220185,901.7132551848513,59.946844715212734,10238.099290790846,TP,54,51.039982014622396,0.6391752577319572,0.9682783429185311,-0.09053870529652785,0.3180341128151614,FOLLOW,MID,DOT,2026-01-05,BULL
650,700,2026-01-07 18:30:00,2026-01-08 07:00:00,S,2.15667645,2.0915927595646457,927.2137227630968,59.558680197905694,10297.657970988752,TP,50,46.68052093666864,0.5555555555555537,0.5533261637046005,0.41958041958041203,-0.7341030452781848,CONTRA,MID,DOT,2026-01-05,BULL
710,721,2026-01-08 09:30:00,2026-01-08 12:15:00,S,2.09868515,2.1073160500000006,952.8346831824678,-9.025345631253396,10288.632625357499,SIGNAL_FLIP,11,40.300684512975444,0.3088235294117696,0.818877865504298,-1.0352941176470454,-1.3079379457082172,FOLLOW,MID,DOT,2026-01-05,BULL
730,735,2026-01-08 14:30:00,2026-01-08 15:45:00,L,2.0963144000000002,2.1551286825055387,954.1984732824427,55.309154474272255,10343.941779831772,TP,5,40.554079826929325,0.26530612244897794,2.1984965706518547,-0.5698005698005715,-1.0861398301549734,CONTRA,EARLY,DOT,2026-01-05,BULL
797,802,2026-01-09 07:15:00,2026-01-09 08:30:00,L,2.1103165,2.084501416770404,947.8672985781991,-25.264499348768084,10318.677280483003,SL,5,53.683345638729,0.8437500000000034,1.0078871750730334,0.5714285714285783,0.14743340439513217,FOLLOW,LATE,DOT,2026-01-05,BULL
811,818,2026-01-09 10:45:00,2026-01-09 12:30:00,L,2.0793118500000003,2.052117071262257,962.0009620009619,-26.956291026450977,10291.720989456553,SL,7,40.58200252809349,0.3620689655172408,0.29082976324783655,0.38610038610038533,-0.905299849494013,FOLLOW,MID,DOT,2026-01-05,BULL
833,929,2026-01-09 16:15:00,2026-01-10 16:15:00,S,2.1336798999999997,2.1093163500000003,937.2071227741332,22.038379334582434,10313.759368791136,TIMEOUT,96,61.876130241559636,0.7187500000000022,1.3472837813763572,2.6686074721009367,1.3181543312042336,CONTRA,EARLY,DOT,2026-01-05,BULL
953,1022,2026-01-10 22:15:00,2026-01-11 15:30:00,L,2.0993148500000003,2.0808359815784443,952.8346831824678,-18.40390527667621,10295.35546351446,SL,69,39.443561419395046,0.14285714285715193,0.4977678608506657,-0.9905660377358405,-0.397307435362369,CONTRA,EARLY,DOT,2026-01-05,BULL
1044,1052,2026-01-11 21:00:00,2026-01-11 23:00:00,L,2.0663099,2.037898113054229,968.0542110358181,-28.298769165906876,10267.056694348552,SL,8,30.925651074994576,0.10169491525424086,2.03144799084118,-1.9990480723464876,-1.6074793106411638,CONTRA,EARLY,DOT,2026-01-05,BULL
1071,1090,2026-01-12 03:45:00,2026-01-12 08:30:00,S,2.12668095,2.0570351557097113,940.2914903620123,64.70056518020372,10331.757259528755,TP,19,55.148209570138725,0.6833333333333315,0.5905982237137721,0.8106819265617515,0.9127932618881596,CONTRA,EARLY,DOT,2026-01-12,FLAT
1102,1113,2026-01-12 11:30:00,2026-01-12 14:15:00,L,2.0583087,2.026469514116468,971.8172983479107,-31.73580323260947,10300.021456296145,SL,11,42.08322425559108,0.3176470588235259,0.5240871049818503,0.19474196689386325,-1.0226440914080863,FOLLOW,EARLY,DOT,2026-01-12,FLAT
1122,1125,2026-01-12 16:30:00,2026-01-12 17:15:00,L,2.1063159000000002,2.068070728240524,949.667616334283,-37.11305706089686,10262.908399235248,SL,3,66.81667634713888,0.821052631578944,1.4194569344084573,2.092457420924565,1.312888357650585,FOLLOW,LATE,DOT,2026-01-12,FLAT
1168,1203,2026-01-13 04:00:00,2026-01-13 12:45:00,L,2.0623093,2.1072327606305037,969.9321047526674,42.7638721807737,10305.672271416022,TP,35,60.52357697591859,0.6666666666666695,2.566147453284113,0.24108003857281624,0.6950077411140899,FOLLOW,MID,DOT,2026-01-12,FLAT
1212,1216,2026-01-13 15:00:00,2026-01-13 16:00:00,L,2.1853277500000003,2.2616106924314945,915.3318077803203,69.01011875790192,10374.682390173924,TP,4,73.3562320950212,0.7908496732026142,1.8012678559428414,4.030346135609286,4.16787073287082,FOLLOW,LATE,DOT,2026-01-12,FLAT
1274,1322,2026-01-14 06:30:00,2026-01-14 18:30:00,S,2.2736589,2.2171614713475676,879.5074758135444,48.8999688462295,10423.582359020154,TP,48,56.24488376237063,0.8571428571428571,0.8610882859593592,0.6619593998234752,1.0744041792143662,CONTRA,EARLY,DOT,2026-01-12,FLAT
1334,1357,2026-01-14 21:30:00,2026-01-15 03:15:00,S,2.2416637,2.174740551000707,892.0606601248885,58.91156837564034,10482.493927395795,TP,23,44.96398448646188,0.5063291139240528,0.2859061731201915,-0.26797677534612374,-0.7578384552771118,FOLLOW,MID,DOT,2026-01-12,FLAT
1372,1382,2026-01-15 07:00:00,2026-01-15 09:30:00,S,2.1736739,2.2024618803496567,919.9632014719411,-27.289059342894976,10455.2048680529,SL,10,42.692850358247924,0.3934426229508204,0.5761715988313034,0.3221352968246771,-1.0954087766350278,CONTRA,MID,DOT,2026-01-12,FLAT
1398,1402,2026-01-15 13:30:00,2026-01-15 14:30:00,S,2.23466475,2.191584360536973,894.854586129754,37.75851422006224,10492.963382272963,TP,4,65.31291209437498,0.8245614035087677,1.3766842079462491,1.31938125568698,0.9905748498574192,CONTRA,EARLY,DOT,2026-01-12,FLAT
1431,1450,2026-01-15 21:45:00,2026-01-16 02:30:00,S,2.1056841,2.1263189000000002,949.667616334283,-20.40000056980084,10472.563381703161,SIGNAL_FLIP,19,37.60531007843097,0.2133333333333343,0.441211299168788,-0.3775365738555969,-1.8727064585077458,FOLLOW,LATE,DOT,2026-01-12,FLAT
1464,1468,2026-01-16 06:00:00,2026-01-16 07:00:00,S,2.12068185,2.1454926361363276,942.951438000943,-24.199925538477,10448.363456164685,SL,4,53.869016027453526,0.6486486486486506,0.6209595661737884,0.4739336492891155,-0.2080126930717904,CONTRA,MID,DOT,2026-01-12,FLAT
1477,1492,2026-01-16 09:15:00,2026-01-16 13:00:00,S,2.15067735,2.1115769242361617,929.8000929800094,35.56297062667698,10483.926426791362,TP,15,62.83064240968066,0.8793103448275839,1.092651249884021,0.18665422305179646,0.743114992077071,CONTRA,EARLY,DOT,2026-01-12,FLAT
1501,1502,2026-01-16 15:15:00,2026-01-16 15:30:00,L,2.120318,2.088847538914923,943.3962264150942,-30.483296408358793,10453.443130383004,SL,1,30.313398695523592,0.03571428571428175,3.79855634667321,-1.0905642484589917,-1.7587375341124736,CONTRA,EARLY,DOT,2026-01-12,FLAT
1570,1572,2026-01-17 08:30:00,2026-01-17 09:00:00,L,2.16732505,2.2059704028494878,922.9349330872175,34.85989271704455,10488.303023100048,TP,2,83.76827762996729,0.9655172413793064,1.6340901445763816,1.7305893358278812,1.9992210784989257,FOLLOW,LATE,DOT,2026-01-12,FLAT
1581,1660,2026-01-17 11:15:00,2026-01-18 07:00:00,S,2.20066985,2.1420620586562036,908.6778736937755,52.46637434081356,10540.769397440861,TP,79,61.485338688419226,0.6699029126213603,0.530675709387547,0.22768670309654127,2.0529318972448403,CONTRA,EARLY,DOT,2026-01-12,FLAT
1669,1681,2026-01-18 09:15:00,2026-01-18 12:15:00,S,2.15667645,2.1443216000000005,927.2137227630968,10.657997579971692,10551.427395020834,SIGNAL_FLIP,12,46.17768965351731,0.6250000000000047,2.2816213220763664,0.2327746741154435,-0.4992365829670533,CONTRA,MID,DOT,2026-01-12,FLAT
1741,1797,2026-01-19 03:15:00,2026-01-19 17:15:00,L,1.9652947500000002,2.0076988,1017.8117048346055,42.35058655470717,10593.77798157554,SIGNAL_FLIP,56,29.194473726089853,0.3814713896457763,0.254273693520815,0.9221311475409832,-5.010015034095268,FOLLOW,MID,DOT,2026-01-19,BULL
1806,1849,2026-01-19 19:30:00,2026-01-20 06:15:00,S,2.0496925,1.9965734343269312,975.6097560975611,51.03396340117395,10644.811944976715,TP,43,75.5350210829646,0.8842105263157881,1.7577305016109368,1.8858560794044577,2.572224838548702,CONTRA,EARLY,DOT,2026-01-19,BULL
1858,1890,2026-01-20 08:30:00,2026-01-20 16:30:00,S,1.9837024,1.9260152781787148,1008.0645161290323,57.36409101375966,10702.176035990475,TP,32,32.42373868146522,0.08750000000000163,1.3470886792994388,-0.9022556390977488,-1.726044471344232,FOLLOW,LATE,DOT,2026-01-19,BULL
1899,1910,2026-01-20 18:45:00,2026-01-20 21:30:00,S,1.899715,1.9132869500000003,1052.6315789473686,-15.089000410526552,10687.087035579949,SIGNAL_FLIP,11,34.13111409207773,0.10975609756097697,0.2680853954477627,-0.4707112970711247,-2.5074552745783025,FOLLOW,LATE,DOT,2026-01-19,BULL
1920,1923,2026-01-21 00:00:00,2026-01-21 00:45:00,S,1.89671545,1.9276415066341028,1054.2962572482868,-33.411626805935235,10653.675408774014,SL,3,38.16296701851374,0.3584905660377372,1.1886774163324307,-0.8872651356993666,-1.5084699692427597,FOLLOW,MID,DOT,2026-01-19,BULL
1935,1968,2026-01-21 03:45:00,2026-01-21 12:00:00,S,1.9557066,1.9098448094611784,1022.4948875255624,46.1029450479851,10699.778353822,TP,33,59.16763788455551,0.7941176470588235,0.49776356684844747,0.568475452196382,0.602090568072221,CONTRA,EARLY,DOT,2026-01-19,BULL
1978,1986,2026-01-21 14:30:00,2026-01-21 16:30:00,L,1.9612941500000003,1.9235813122841596,1019.8878123406425,-39.25529098245538,10660.523062839544,SL,8,63.18838872297889,0.8192771084337338,3.1269631263740463,2.4543080939947837,1.4570533994623762,FOLLOW,LATE,DOT,2026-01-19,BULL
2006,2077,2026-01-21 21:30:00,2026-01-22 15:15:00,S,1.9847022500000002,1.9050281436297596,1007.5566750629722,79.49235293855384,10740.015415778098,TP,71,64.90793622858371,0.968503937007874,0.23164443885688218,0.7070707070707005,2.6372089579304676,CONTRA,EARLY,DOT,2026-01-19,BULL
2131,2140,2026-01-23 04:45:00,2026-01-23 07:00:00,S,1.97670345,1.9398393345978968,1011.6337885685382,36.500563323402766,10776.515979101501,TP,9,72.71088769320924,0.8852459016393427,1.867112085903732,1.855670103092777,1.7119037652581266,CONTRA,EARLY,DOT,2026-01-19,BULL
2151,2154,2026-01-23 09:45:00,2026-01-23 10:30:00,S,1.9337099,1.9202880000000002,1034.126163391934,13.08283394002044,10789.59881304152,SIGNAL_FLIP,3,39.885456522093236,0.14814814814814814,1.4367468881741978,-0.41279669762641635,-0.6352072634621115,FOLLOW,LATE,DOT,2026-01-19,BULL
2171,2175,2026-01-23 14:45:00,2026-01-23 15:45:00,S,1.9087136500000002,1.9379197304157187,1047.6689366160292,-31.404302872500505,10758.19451016902,SL,4,33.34038220340043,0.2909090909090915,2.5557398000938836,-1.4440433212996373,-1.3911881592866053,FOLLOW,LATE,DOT,2026-01-19,BULL
2197,2293,2026-01-23 21:15:00,2026-01-24 21:15:00,S,1.9187121500000002,1.9212881500000003,1042.2094841063054,-3.4851485773841935,10754.709361591636,TIMEOUT,96,42.71747954807498,0.23456790123456894,0.29217253407357086,-0.5184033177812353,-0.8552328944197773,FOLLOW,LATE,DOT,2026-01-19,BULL
2302,2318,2026-01-24 23:30:00,2026-01-25 03:30:00,S,1.92871065,1.903798545248455,1036.8066355624676,25.03432131933162,10779.743682910968,TP,16,54.270186010462254,0.6799999999999986,0.8472233641333089,0.0,0.24726132151426478,CONTRA,MID,DOT,2026-01-19,BULL
2328,2361,2026-01-25 06:00:00,2026-01-25 14:15:00,S,1.9057141,1.8773581058083966,1049.3179433368311,28.960524397105686,10808.704207308074,TP,33,40.435966660319394,0.07894736842105556,1.4534813701201876,0.10531858873090716,-0.7128723627492735,CONTRA,LATE,DOT,2026-01-19,BULL
2370,2381,2026-01-25 16:30:00,2026-01-25 19:15:00,S,1.8457231,1.7988423748868543,1083.4236186348862,50.00196318328105,10858.706170491354,TP,11,23.320710872990446,0.14084507042253544,1.4004542077315787,-2.126528442317921,-2.7510165005437943,FOLLOW,LATE,DOT,2026-01-19,BULL
2390,2404,2026-01-25 21:30:00,2026-01-26 01:00:00,S,1.82072685,1.8545157958441807,1098.297638660077,-37.91762149736356,10820.78854899399,SL,14,41.74022931972768,0.5,1.0172299937052913,0.6097560975609762,-1.9112112641216532,CONTRA,MID,DOT,2026-01-19,BULL
2414,2438,2026-01-26 03:30:00,2026-01-26 09:30:00,L,1.8312746500000001,1.8417237000000002,1092.2992900054614,10.611087198252397,10831.399636192244,SIGNAL_FLIP,24,45.8866613000147,0.4035087719298234,0.6801173621319291,-1.5094339622641506,-0.6949065474219804,CONTRA,MID,DOT,2026-01-26,BEAR
2471,2558,2026-01-26 17:45:00,2026-01-27 15:30:00,S,1.8617207000000002,1.8282742000000003,1074.1138560687432,35.13265415682055,10866.532290349065,SIGNAL_FLIP,87,53.40209218967764,0.47272727272727366,0.31425896065418724,0.0,0.6504284349712575,CONTRA,MID,DOT,2026-01-26,BEAR
2569,2577,2026-01-27 18:15:00,2026-01-27 20:15:00,L,1.8392758500000002,1.8919444241065986,1087.5475802066342,56.468004406500384,10923.000294755566,TP,8,47.59347658662372,0.2909090909090915,0.5337237225917704,-0.9144701452393655,-0.4965729246706975,CONTRA,MID,DOT,2026-01-26,BEAR
2613,2632,2026-01-28 05:15:00,2026-01-28 10:00:00,L,1.8462769000000003,1.8822663630308964,1083.4236186348862,38.183915902806,10961.184210658372,TP,19,37.81981611961164,0.0625,1.436620026226525,-0.8588298443370945,-0.8643176297525463,CONTRA,EARLY,DOT,2026-01-26,BEAR
2651,2682,2026-01-28 14:45:00,2026-01-28 22:30:00,S,1.8597210000000002,1.8841689025798223,1075.268817204301,-27.093204903589317,10934.091005754783,SL,31,37.248614234487285,0.0681818181818207,1.4899903847255478,-1.1727078891257903,-0.7471401642170419,FOLLOW,LATE,DOT,2026-01-26,BEAR
2691,2705,2026-01-29 00:45:00,2026-01-29 04:15:00,S,1.84872265,1.8003258823686086,1081.6657652785289,51.559716522355565,10985.650722277138,TP,14,46.96285575126412,0.352941176470589,0.9694671638351697,-1.3807753584705318,-0.19429178558979351,FOLLOW,MID,DOT,2026-01-26,BEAR
2714,2738,2026-01-29 06:30:00,2026-01-29 12:30:00,S,1.81272805,1.777085327803777,1103.1439602868174,38.52703752968808,11024.177759806826,TP,24,37.401079137622155,0.27083333333333104,0.42177700025753345,0.05518763796907855,-1.1923050757479123,CONTRA,LATE,DOT,2026-01-26,BEAR
2753,2845,2026-01-29 16:15:00,2026-01-30 15:15:00,S,1.7287406500000002,1.6691545143370532,1156.737998843262,68.13945243502558,11092.317212241851,TP,92,31.64010734666305,0.17647058823529566,0.7560846682655211,-3.3071748878923724,-3.3877222269196565,FOLLOW,LATE,DOT,2026-01-26,BEAR
2893,2910,2026-01-31 03:15:00,2026-01-31 07:30:00,S,1.68274755,1.646877388217398,1188.3541295306002,41.835100172262116,11134.152312414113,TP,17,45.419724438946794,0.3478260869565234,0.756113692690465,-0.29655990510082386,-0.5055044806488721,FOLLOW,MID,DOT,2026-01-26,BEAR
2919,2937,2026-01-31 09:45:00,2026-01-31 14:15:00,S,1.6427535500000001,1.5995784528180892,1217.2854534388314,51.767049033898125,11185.919361448012,TP,18,38.51041280611805,0.37499999999999784,0.6420120693548715,-1.1466505733252919,-1.7375486268493858,FOLLOW,MID,DOT,2026-01-26,BEAR
2946,2948,2026-01-31 16:30:00,2026-01-31 17:00:00,S,1.5717642,1.5025427202223187,1272.264631043257,87.28577403770595,11273.205135485718,TP,2,33.995261381297006,0.3177570093457947,0.4189613850392174,1.6223231667748195,-3.4744117280768574,CONTRA,LATE,DOT,2026-01-26,BEAR
3031,3033,2026-02-01 13:45:00,2026-02-01 14:15:00,S,1.5317702,1.52322845,1305.4830287206266,10.353459882506547,11283.558595368224,SIGNAL_FLIP,2,42.3394887379983,0.2,1.682971117905958,-1.2289780077619716,-1.021034389187888,FOLLOW,LATE,DOT,2026-01-26,BEAR
3050,3068,2026-02-01 18:30:00,2026-02-01 23:00:00,S,1.52077185,1.4602042196877665,1314.9243918474688,78.85790282484682,11362.41649819307,TP,18,48.78766014234868,0.5500000000000002,0.5691188491309568,1.272605492297374,-0.7355668002414303,CONTRA,MID,DOT,2026-01-26,BEAR
3153,3227,2026-02-02 20:15:00,2026-02-03 14:45:00,S,1.54476825,1.5046601215334572,1294.4983818770227,51.130411381535374,11413.546909574605,TP,74,46.41611617595803,0.11428571428571464,0.5521721919818794,-0.3870967741935516,0.3524223973575627,FOLLOW,LATE,DOT,2026-02-02,BEAR
3278,3322,2026-02-04 03:30:00,2026-02-04 14:30:00,S,1.51677245,1.466496399340946,1318.3915622940015,65.4968976785572,11479.043807253162,TP,44,58.353329460672335,0.8723404255319146,1.3102564521469804,0.3285151116951379,1.00198716948078,CONTRA,EARLY,DOT,2026-02-02,BEAR
3345,3378,2026-02-04 20:15:00,2026-02-05 04:30:00,S,1.4777783,1.4402160000000002,1353.1799729364006,50.03883780784821,11529.08264506101,SIGNAL_FLIP,33,56.03590467263193,0.833333333333335,0.26474434019154813,2.2114720110573582,0.31285412365654985,CONTRA,EARLY,DOT,2026-02-02,BEAR
3395,3405,2026-02-05 08:45:00,2026-02-05 11:15:00,S,1.4337849,1.3778086134730174,1394.700139470014,77.28586865312134,11606.368513714131,TP,10,44.712124193910064,0.2682926829268273,0.767716467502325,0.28050490883591017,-1.1682429838020443,CONTRA,LATE,DOT,2026-02-02,BEAR
3414,3421,2026-02-05 13:30:00,2026-02-05 15:15:00,S,1.38079285,1.3237857798732604,1448.225923244026,81.77574858908747,11688.144262303218,TP,7,35.89274645852546,0.16438356164383586,0.9697383291733068,-1.0714285714285676,-2.600891564775082,FOLLOW,LATE,DOT,2026-02-02,BEAR
3432,3456,2026-02-05 18:00:00,2026-02-06 00:00:00,S,1.3048042499999999,1.1994453552472781,1532.5670498084291,160.70198441635605,11848.846246719575,TP,24,37.227256097651235,0.16949152542372914,0.6240133566056706,-0.4552352048558417,-4.825082244989219,FOLLOW,LATE,DOT,2026-02-02,BEAR
3483,3520,2026-02-06 06:45:00,2026-02-06 16:00:00,L,1.2761914,1.3538990039569478,1567.398119122257,120.97427253316044,11969.820519252735,TP,37,53.374969182715276,0.5999999999999994,0.9613555639160233,1.4354066985645897,-0.1979372022673538,FOLLOW,MID,DOT,2026-02-02,BEAR
3534,3581,2026-02-06 19:30:00,2026-02-07 07:15:00,L,1.3552032500000002,1.318270780654067,1476.0147601476015,-55.30208730931957,11914.518431943416,SL,47,53.07071582598579,0.3552631578947383,0.6621034937902133,-2.9999999999999916,1.6561550209630866,CONTRA,MID,DOT,2026-02-02,BEAR
3591,3601,2026-02-07 09:45:00,2026-02-07 12:15:00,S,1.3337999,1.3595690399472227,1499.2503748125937,-39.441999603016605,11875.076432340398,SL,10,37.59642532905374,0.26562499999999917,0.4277313986005909,0.22556390977441776,-1.3006737745190358,CONTRA,LATE,DOT,2026-02-02,BEAR
3662,3676,2026-02-08 03:30:00,2026-02-08 07:00:00,L,1.3572035500000001,1.3410848828321293,1473.8393515106854,-24.5516947007181,11850.52473763968,SL,14,31.86554398987201,0.08333333333333333,0.9746010942291007,-0.8052708638360273,-0.7369231275253512,CONTRA,EARLY,DOT,2026-02-02,BEAR
3685,3689,2026-02-08 09:15:00,2026-02-08 10:15:00,L,1.3662049000000003,1.3468812254813427,1464.1288433382138,-29.08681075220182,11821.437926887478,SL,4,62.08095246659627,0.7297297297297289,0.7281267110327935,1.6381236038719216,0.52011737130529,FOLLOW,LATE,DOT,2026-02-02,BEAR
3723,3734,2026-02-08 18:45:00,2026-02-08 21:30:00,L,1.3552032500000002,1.3329710727808302,1476.0147601476015,-33.60857872136709,11787.829348166111,SL,11,49.694229787594885,0.5652173913043478,0.46755491404360755,1.5026296018031626,-0.2243289205747063,FOLLOW,MID,DOT,2026-02-02,BEAR
3751,3785,2026-02-09 01:45:00,2026-02-09 10:15:00,S,1.3298005000000002,1.2880292392170596,1503.7593984962405,62.0266087745822,11849.855956940693,TP,34,44.97768706701892,0.2500000000000025,1.6297884521539585,-0.224382946896029,-0.729695170968465,FOLLOW,LATE,DOT,2026-02-09,BEAR
3806,3814,2026-02-09 15:30:00,2026-02-09 17:30:00,L,1.29319395,1.338784852636408,1546.7904098994586,69.70534706246029,11919.561304003153,TP,8,53.21413186849974,0.5961538461538483,2.417597451959883,0.6928406466512715,-0.08823523446084351,FOLLOW,MID,DOT,2026-02-09,BEAR
